DATE,NIFTY 50,NIFTY NEXT 50,NIFTY 100,NIFTY 200,Nifty Total Market,NIFTY 500,NIFTY500 MULTICAP 50:25:25,NIFTY500 EQUAL WEIGHT,NIFTY MIDCAP 150,NIFTY MIDCAP 50,Nifty Midcap Select,NIFTY Midcap 100,NIFTY SMALLCAP 250,NIFTY SMALLCAP 50,NIFTY SMALLCAP 100,NIFTY MICROCAP 250,NIFTY LargeMidcap 250,NIFTY MIDSMALLCAP 400,DSP QUANT,DSP ELSS,ICICI PRU SILVER,NIFTY 10 YR BENCHMARK G-SEC,KOTAK CONTRA,KOTAK GOLD,UTI FLEX,AXIS INNOVATION,NIFTY AUTO,NIFTY BANK,NIFTY CHEMICALS,NIFTY FINANCIAL SERVICES,NIFTY FINANCIAL SERVICES 25/50,Nifty Financial Services Ex Bank,NIFTY FMCG,Nifty HEALTHCARE,NIFTY IT,NIFTY MEDIA,NIFTY METAL,NIFTY PHARMA,NIFTY PRIVATE BANK,NIFTY PSU BANK,NIFTY REALTY,NIFTY CONSUMER DURABLES,NIFTY OIL AND GAS INDEX,Nifty MidSmall Financial Services,Nifty MidSmall Healthcare,Nifty MidSmall IT & Telecom,NIFTY 100 EQUAL WEIGHT,NIFTY 100 LOW VOLATILITY 30,NIFTY 10 YR BENCHMARK G-SEC,NIFTY200 MOMENTUM 30,NIFTY200 ALPHA 30,NIFTY100 ALPHA 30,NIFTY ALPHA 50,NIFTY ALPHA LOW VOLATILITY 30,NIFTY ALPHA QUALITY LOW VOLATILITY 30,NIFTY ALPHA QUALITY VALUE LOW-VOLATILITY 30,NIFTY DIVIDEND OPPORTUNITIES 50,NIFTY GROWTH SECTORS 15,NIFTY HIGH BETA 50,NIFTY LOW VOLATILITY 50,NIFTY TOP 10 EQUAL WEIGHT,NIFTY TOP 15 EQUAL WEIGHT,NIFTY TOP 20 EQUAL WEIGHT,NIFTY100 QUALITY 30,NIFTY Midcap150 Momentum 50,Nifty500 Flexicap Quality 30,NIFTY500 LOW VOLATILITY 50,NIFTY500 MOMENTUM 50,NIFTY500 QUALITY 50,NIFTY500 MULTIFACTOR MQVLv 50,NIFTY Midcap150 Quality 50,Nifty Smallcap250 Quality 50,NIFTY500 MULTICAP MOMENTUM QUALITY 50,Nifty MidSmallcap400 Momentum Quality 100,Nifty Smallcap250 Momentum Quality 100,NIFTY QUALITY LOW VOLATILITY 30,NIFTY50 EQUAL WEIGHT,NIFTY50 VALUE 20,Nifty200 Value 30,NIFTY500 VALUE 50,NIFTY500 EQUAL WEIGHT,NIFTY200 Quality 30,NIFTY INDIA CORPORATE GROUP INDEX - ADITYA BIRLA GROUP,Nifty Capital Markets,NIFTY COMMODITIES,Nifty Core Housing,NIFTY CPSE,NIFTY ENERGY,Nifty EV & New Age Automotive,Nifty Housing,NIFTY100 ESG,NIFTY100 Enhanced ESG,Nifty100 ESG Sector Leaders,NIFTY INDIA CONSUMPTION,Nifty India Defence,Nifty India Digital,NIFTY INDIA INFRASTRUCTURE & LOGISTICS,Nifty India Internet,Nifty India Manufacturing,NIFTY INDIA TOURISM,NIFTY INFRASTRUCTURE,NIFTY INDIA CORPORATE GROUP INDEX - MAHINDRA GROUP,NIFTY IPO,NIFTY MIDCAP LIQUID 15,Nifty MidSmall India Consumption,NIFTY MNC,Nifty Mobility,NIFTY PSE,Nifty REITs & InvITs,Nifty Rural,Nifty Non-Cyclical Consumer Index,NIFTY SERVICES SECTOR,NIFTY SHARIAH 25,NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP,NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP 25% CAP,Nifty Transportation & Logistics,NIFTY100 LIQUID 15,NIFTY50 SHARIAH,NIFTY500 SHARIAH,NIFTY500 MULTICAP INDIA MANUFATURING 50:30:20,NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20,NIFTY SME EMERGE,Nifty India Railways PSU,NIFTY INDIA SELECT 5 CORPORATE GROUPS (MAATR),NIFTY INDIA NEW AGE CONSUMPTION,Nifty Waves
26/02/24,32565.29,83828.07,30528.88,16050.56,14694.81,31759.23,18038.16,16165.58,22780.87,18151.38,13838.03,65977.91,19048.11,9216.03,20594.22,25451.27,17853.42,21491.14,19.04,114.41,70.89,2274.81,127.97,24.53,270.14,15.01,26902.86,63872.34,34606.97,25653.92,29487.81,29810.00,86595.05,14181.98,51430.05,2608.99,11891.36,23345.39,27068.72,9462.80,1014.04,36759.29,17698.54,18700.59,40075.78,13377.42,40573.61,24706.38,2274.81,37315.15,28650.50,21301.52,56547.14,33154.77,26835.22,26835.22,8750.80,13795.07,4711.07,29829.59,11046.94,11226.30,10352.06,6376.59,64672.44,13054.01,24914.16,60257.02,23093.53,41112.67,27701.68,33955.81,51196.15,56085.84,59216.19,21863.17,47165.93,16582.49,19853.11,21170.22,16165.58,26030.31,8029.64,2735.15,12013.48,17880.83,9569.10,68189.38,2805.11,13391.13,5163.59,5205.41,4173.77,12291.38,4892.08,9927.99,12669.90,978.45,15212.49,8689.44,10570.85,32092.72,2104.25,13860.56,19091.39,38715.54,23746.43,16088.94,1606.15,16948.94,16964.50,39692.90,9875.30,24027.50,20408.56,25615.49,7382.03,6226.67,8382.77,15846.76,16336.81,13006.17,4240.73,41951.23,11147.45,3437.28
25/02/24,32698.69,83764.64,30618.47,16099.39,14734.85,31849.62,18086.18,16189.84,22851.50,18260.85,13916.25,66216.12,19080.69,9258.51,20647.62,25440.53,17907.31,21547.08,19.18,114.68,70.89,2271.34,128.37,24.43,271.80,15.01,26875.44,64194.89,34690.68,25725.30,29526.18,29730.95,86627.64,14302.78,52041.46,2618.59,12004.76,23458.21,27200.63,9510.44,1013.38,37089.02,17678.09,18659.26,40564.68,13444.54,40613.31,24757.64,2271.34,37381.64,28834.68,21254.45,56595.51,33267.78,27032.25,27032.25,8791.05,13872.66,4711.18,29982.36,11083.31,11298.92,10418.72,6417.90,64856.71,13128.00,24985.93,60627.70,23185.04,41300.22,27817.06,34067.89,51196.15,56363.50,59216.19,21863.17,47351.91,16692.84,19882.99,21251.36,16165.58,26234.36,8122.32,2721.34,12049.02,18000.44,9574.03,67850.71,2800.22,13413.70,5184.12,5226.17,4186.43,12365.67,4869.79,9944.87,12630.77,969.78,15255.40,8747.84,10558.89,32292.11,2107.55,13935.62,19283.64,38894.60,23683.90,16082.69,1598.86,16992.48,17082.88,39860.75,9933.06,24275.53,20408.56,25581.95,7435.93,6280.98,8435.09,15846.76,16336.81,12976.53,4246.75,41960.27,11165.49,3445.97
24/02/24,32698.69,83764.64,30618.47,16099.39,14734.85,31849.62,18086.18,16189.84,22851.50,18260.85,13916.25,66216.12,19080.69,9258.51,20647.62,25440.53,17907.31,21547.08,19.18,114.68,70.89,2271.34,128.37,24.43,271.80,15.01,26875.44,64194.89,34690.68,25725.30,29526.18,29730.95,86627.64,14302.78,52041.46,2618.59,12004.76,23458.21,27200.63,9510.44,1013.38,37089.02,17678.09,18659.26,40564.68,13444.54,40613.31,24757.64,2271.34,37381.64,28834.68,21254.45,56595.51,33267.78,27032.25,27032.25,8791.05,13872.66,4711.18,29982.36,11083.31,11298.92,10418.72,6417.90,64856.71,13128.00,24985.93,60627.70,23185.04,41300.22,27817.06,34067.89,51389.52,56363.50,59189.25,22012.65,47351.91,16692.84,19882.99,21251.36,16189.84,26234.36,8122.32,2721.34,12049.02,18000.44,9574.03,67850.71,2800.22,13413.70,5184.12,5226.17,4186.43,12365.67,4869.79,9944.87,12630.77,969.78,15255.40,8747.84,10558.89,32292.11,2107.55,13935.62,19283.64,38894.60,23683.90,16082.69,1598.86,16992.48,17082.88,39860.75,9933.06,24275.53,20608.58,25581.95,7435.93,6280.98,8435.09,15938.41,16378.60,12976.53,4246.75,41960.27,11165.49,3445.97
23/02/24,32698.69,83764.64,30618.47,16099.39,14734.85,31849.62,18086.18,16189.84,22851.50,18260.85,13916.25,66216.12,19080.69,9258.51,20647.62,25440.53,17907.31,21547.08,19.18,114.68,70.89,2271.34,128.37,24.43,271.80,15.01,26875.44,64194.89,34690.68,25725.30,29526.18,29730.95,86627.64,14302.78,52041.46,2618.59,12004.76,23458.21,27200.63,9510.44,1013.38,37089.02,17678.09,18659.26,40564.68,13444.54,40613.31,24757.64,2271.34,37381.64,28834.68,21254.45,56595.51,33267.78,27032.25,27032.25,8791.05,13872.66,4711.18,29982.36,11083.31,11298.92,10418.72,6417.90,64856.71,13128.00,24985.93,60627.70,23185.04,41300.22,27817.06,34067.89,50957.33,56363.50,58827.78,22026.32,47351.91,16692.84,19882.99,21251.36,16132.18,26234.36,8122.32,2721.34,12049.02,18000.44,9574.03,67850.71,2800.22,13413.70,5184.12,5226.17,4186.43,12365.67,4869.79,9944.87,12630.77,969.78,15255.40,8747.84,10558.89,32292.11,2107.55,13935.62,19283.64,38894.60,23683.90,16082.69,1598.86,16992.48,17082.88,39860.75,9933.06,24275.53,20605.19,25581.95,7435.93,6280.98,8435.09,15900.77,16312.66,12976.53,4246.75,41960.27,11165.49,3445.97
22/02/24,32705.70,83537.22,30606.06,16085.94,14710.50,31802.39,18038.90,16132.18,22767.46,18129.72,13806.36,66010.43,18969.98,9240.55,20564.96,25286.23,17870.35,21451.50,19.15,114.64,71.88,2273.06,128.21,24.60,271.27,14.96,26821.22,64343.08,34781.05,25711.37,29444.09,29504.64,86757.47,14258.25,52157.05,2582.26,12033.19,23360.95,27200.26,9621.36,1003.36,36868.15,17753.31,18621.50,40649.84,13312.38,40536.77,24764.89,2273.06,37259.38,28670.48,21203.53,56180.10,33286.60,26984.98,26984.98,8816.20,13913.19,4692.93,30008.24,11089.24,11331.50,10428.11,6417.43,64584.33,13081.34,25022.47,60370.76,23040.51,41290.54,27673.72,33946.41,50332.41,56035.11,58366.69,21851.96,47360.60,16768.66,20011.98,21364.83,16025.47,26195.86,8046.06,2676.04,12085.10,17927.70,9564.75,67898.95,2784.69,13407.75,5182.54,5224.50,4183.76,12379.35,4757.73,9899.27,12551.05,961.28,15189.12,8605.35,10535.08,32108.56,2089.18,13800.25,19207.32,38875.39,23602.18,16108.56,1581.42,16995.17,17071.46,39928.19,9936.90,24344.22,20347.40,25487.98,7444.13,6294.19,8421.33,15761.77,16157.73,12875.19,4209.19,41780.51,11110.91,3428.03
21/02/24,32466.65,82669.99,30366.56,15953.74,14599.12,31557.54,17904.76,16025.47,22583.77,17937.02,13660.32,65330.36,18854.99,9163.40,20425.05,25179.16,17728.32,21293.77,19.00,114.00,72.15,2275.31,127.15,24.53,270.20,14.78,26388.30,64480.09,34743.72,25737.31,29366.78,29370.31,85917.51,14198.55,51166.41,2556.57,11894.59,23295.72,27218.18,9601.41,997.97,36821.95,17700.98,18389.21,40625.36,13110.40,40178.87,24609.28,2275.31,36763.91,28172.20,20858.11,55453.67,32946.93,26600.99,26600.99,8699.45,13707.32,4650.55,29820.43,10986.01,11256.13,10337.82,6333.80,64256.68,12982.15,24940.49,59886.32,22837.54,41010.36,27596.23,33792.92,50972.38,55533.41,59000.84,21996.82,46979.62,16523.39,19880.99,21208.41,16148.44,25870.40,7960.68,2671.26,11997.80,17862.79,9405.46,67373.44,2751.79,13326.03,5143.30,5184.86,4152.16,12264.11,4642.20,9727.30,12395.64,947.83,15032.30,8505.98,10439.80,31421.01,2074.33,13646.14,19128.45,38457.86,23273.58,15917.55,1588.41,16863.77,16942.48,39752.26,9829.32,23942.04,20440.99,25121.08,7394.85,6219.50,8338.08,15810.46,16315.98,12882.01,4186.54,41219.40,10991.32,3399.24
20/02/24,32675.53,83118.68,30552.11,16067.60,14706.28,31781.65,18043.84,16148.44,22830.89,18154.67,13802.99,66153.08,19002.59,9245.36,20636.52,25520.80,17879.99,21503.10,19.13,114.72,72.28,2272.28,128.19,24.49,272.02,14.86,26520.78,64582.24,34887.02,25879.26,29603.35,29724.52,85901.81,14260.29,52019.67,2686.30,11863.76,23390.00,27321.18,9544.21,978.39,36919.59,17958.68,18636.61,40784.00,13318.05,40386.55,24822.46,2272.28,37268.47,28534.73,21057.84,56248.32,33172.49,26897.84,26897.84,8812.30,13808.86,4687.92,29988.27,11067.30,11308.67,10387.97,6390.51,64884.65,13118.47,25092.47,60780.59,23066.98,41536.42,27857.44,34118.51,51257.38,56281.36,59247.88,22067.85,47310.70,16653.21,20147.76,21494.19,16180.92,26114.64,8004.26,2702.67,12106.56,17805.33,9625.26,68525.98,2779.16,13366.44,5178.90,5220.88,4179.06,12279.63,4695.45,9871.34,12488.37,961.69,15083.92,8579.10,10540.40,31585.36,2081.70,13880.92,19237.66,38447.72,23465.31,16323.74,1605.49,16944.38,17015.09,40081.49,9908.70,24082.10,20569.26,25277.51,7406.21,6274.59,8398.17,15845.72,16262.48,12978.78,4277.25,41410.39,11039.59,3493.61
19/02/24,32561.34,83019.92,30457.02,16028.01,14682.89,31728.70,18040.85,16180.92,22861.95,18194.12,13843.35,66216.37,19078.38,9293.86,20746.24,25529.42,17864.90,21552.49,19.15,114.38,72.35,2266.12,128.12,24.50,271.72,14.89,26686.72,63816.09,34591.85,25561.98,29377.75,29718.09,85998.76,14234.25,52475.81,2626.71,11898.68,23443.47,27044.68,9544.51,967.15,37025.15,17923.13,18730.03,40662.75,13405.58,40344.40,24757.56,2266.12,37409.75,28625.91,21057.96,56391.53,33189.74,27042.66,27042.66,8836.87,13893.38,4683.76,29937.99,11022.41,11270.87,10368.03,6414.79,64892.48,13149.81,24983.66,61112.10,23129.67,41519.18,27944.25,34317.15,51257.38,56518.67,59247.88,22067.85,47281.49,16706.71,20096.65,21418.03,16180.92,26227.53,7968.76,2705.70,12082.80,17716.86,9527.96,68197.83,2792.72,13294.70,5170.77,5212.84,4164.88,12287.00,4703.12,9883.75,12447.27,957.19,15117.53,8530.13,10481.28,31481.10,2082.81,13902.40,19122.84,38490.01,23542.22,16204.70,1604.93,16956.65,16966.21,39786.01,9936.70,24306.00,20569.26,25373.69,7390.53,6307.24,8425.08,15845.72,16262.48,12973.79,4272.11,41503.40,11025.62,3439.72
18/02/24,32441.32,82929.08,30352.88,15972.66,14623.59,31609.27,17967.25,16065.02,22755.04,18211.25,13843.45,65976.03,18987.72,9284.01,20664.14,25245.49,17792.39,21451.13,19.07,113.91,72.35,2264.80,128.09,24.39,270.58,14.80,26610.93,63609.48,34554.48,25467.22,29330.77,29582.66,85321.71,14159.70,52631.60,2616.01,11891.46,23237.97,26980.15,9589.64,973.62,36346.14,17824.44,18719.61,40813.12,13369.83,40223.34,24659.85,2264.80,37555.73,28679.40,21093.74,56053.87,33002.83,27079.66,27079.66,8832.27,13844.49,4691.63,29815.92,11005.10,11222.82,10301.99,6422.61,64698.94,13076.02,24886.13,60954.77,23134.19,41425.63,27827.86,34040.09,51257.38,56224.64,59247.88,22067.85,47146.05,16636.40,20149.98,21378.59,16180.92,26289.80,7927.59,2728.45,12067.58,17627.72,9535.34,67988.64,2780.94,13252.25,5160.26,5202.11,4147.50,12200.84,4695.88,9804.13,12366.48,943.78,15059.82,8442.02,10437.62,31288.68,2067.77,13966.13,19023.55,38278.11,23460.32,16226.74,1598.89,16837.31,16821.78,39644.33,9920.14,24312.22,20569.26,25300.73,7348.92,6307.15,8404.95,15845.72,16262.48,12924.37,4188.94,41256.44,10954.71,3412.06
17/02/24,32441.32,82929.08,30352.88,15972.66,14623.59,31609.27,17967.25,16065.02,22755.04,18211.25,13843.45,65976.03,18987.72,9284.01,20664.14,25245.49,17792.39,21451.13,19.07,113.91,72.35,2264.80,128.09,24.39,270.58,14.80,26610.93,63609.48,34554.48,25467.22,29330.77,29582.66,85321.71,14159.70,52631.60,2616.01,11891.46,23237.97,26980.15,9589.64,973.62,36346.14,17824.44,18719.61,40813.12,13369.83,40223.34,24659.85,2264.80,37555.73,28679.40,21093.74,56053.87,33002.83,27079.66,27079.66,8832.27,13844.49,4691.63,29815.92,11005.10,11222.82,10301.99,6422.61,64698.94,13076.02,24886.13,60954.77,23134.19,41425.63,27827.86,34040.09,51261.85,56224.64,58719.20,22014.41,47146.05,16636.40,20149.98,21378.59,16065.02,26289.80,7927.59,2728.45,12067.58,17627.72,9535.34,67988.64,2780.94,13252.25,5160.26,5202.11,4147.50,12200.84,4695.88,9804.13,12366.48,943.78,15059.82,8442.02,10437.62,31288.68,2067.77,13966.13,19023.55,38278.11,23460.32,16226.74,1598.89,16837.31,16821.78,39644.33,9920.14,24312.22,20524.28,25300.73,7348.92,6307.15,8404.95,15773.81,16216.96,12924.37,4188.94,41256.44,10954.71,3412.06
16/02/24,32441.32,82929.08,30352.88,15972.66,14623.59,31609.27,17967.25,16065.02,22755.04,18211.25,13843.45,65976.03,18987.72,9284.01,20664.14,25245.49,17792.39,21451.13,19.07,113.91,72.35,2264.80,128.09,24.39,270.58,14.80,26610.93,63609.48,34554.48,25467.22,29330.77,29582.66,85321.71,14159.70,52631.60,2616.01,11891.46,23237.97,26980.15,9589.64,973.62,36346.14,17824.44,18719.61,40813.12,13369.83,40223.34,24659.85,2264.80,37555.73,28679.40,21093.74,56053.87,33002.83,27079.66,27079.66,8832.27,13844.49,4691.63,29815.92,11005.10,11222.82,10301.99,6422.61,64698.94,13076.02,24886.13,60954.77,23134.19,41425.63,27827.86,34040.09,51004.38,56224.64,58278.93,21795.79,47146.05,16636.40,20149.98,21378.59,15943.52,26289.80,7927.59,2728.45,12067.58,17627.72,9535.34,67988.64,2780.94,13252.25,5160.26,5202.11,4147.50,12200.84,4695.88,9804.13,12366.48,943.78,15059.82,8442.02,10437.62,31288.68,2067.77,13966.13,19023.55,38278.11,23460.32,16226.74,1598.89,16837.31,16821.78,39644.33,9920.14,24312.22,20321.49,25300.73,7348.92,6307.15,8404.95,15602.01,16134.87,12924.37,4188.94,41256.44,10954.71,3412.06
15/02/24,32244.79,82362.56,30166.56,15873.68,14528.18,31403.73,17846.24,15943.52,22573.97,18050.76,13691.24,65546.70,18861.10,9258.80,20543.71,25065.98,17666.75,21290.29,18.90,113.19,71.65,2266.49,127.40,24.30,267.96,14.73,26035.33,63381.91,34206.45,25396.84,29201.80,29403.36,85000.60,13999.13,51978.43,2590.43,11793.35,22858.33,26763.53,9624.33,958.95,36160.92,17889.95,18582.04,39983.21,13271.35,39918.68,24472.09,2266.49,37126.77,28410.90,20853.42,55786.76,32728.31,26879.52,26879.52,8799.44,13709.51,4659.71,29590.72,10942.75,11170.46,10237.55,6363.99,63967.80,13008.38,24732.08,60710.09,23077.49,41158.16,27666.31,33816.31,50554.48,55891.45,57723.99,21761.95,46737.60,16546.55,20180.78,21396.64,15767.13,26095.17,7868.40,2705.21,12022.51,17478.60,9558.75,68342.00,2739.17,13170.82,5117.59,5159.12,4119.87,12090.56,4647.50,9721.00,12308.30,939.43,14900.77,8370.53,10402.53,30569.20,2052.70,13822.67,18899.16,37941.82,23086.10,16282.62,1597.36,16714.50,16732.93,39470.80,9834.64,24102.47,20248.36,24809.33,7325.78,6245.86,8322.32,15491.24,16013.78,12836.86,4225.18,40828.62,10814.86,3366.41
14/02/24,32133.04,81635.64,30036.55,15790.75,14439.83,31219.36,17713.46,15767.13,22362.58,17871.66,13519.08,64888.88,18643.65,9130.06,20276.94,24776.17,17545.28,21074.46,18.88,112.14,70.46,2261.63,126.33,24.29,267.24,14.64,25689.15,62956.00,34001.08,25284.16,29149.86,29427.09,85805.52,14052.98,51671.81,2593.25,11739.95,22878.87,26680.97,9319.68,949.69,35973.97,17460.09,18490.10,39918.39,13051.40,39688.06,24425.52,2261.63,36710.05,28022.59,20626.30,55154.85,32546.25,26696.71,26696.71,8720.44,13747.49,4611.15,29520.68,10998.87,11172.57,10212.69,6342.21,63138.05,12932.56,24558.80,59788.39,22846.52,40536.15,27469.11,33379.07,49841.12,55195.47,57194.16,21619.51,46502.60,16459.33,19729.67,20903.51,15595.32,26029.21,7826.34,2698.41,11879.72,17387.81,9221.47,67046.22,2718.32,13067.25,5095.53,5136.81,4106.97,12055.12,4615.25,9653.91,12145.79,932.43,14792.39,8360.31,10324.27,29555.54,2030.76,13712.82,18885.63,37982.63,22861.41,15792.63,1600.36,16609.23,16750.50,39223.91,9802.37,24036.46,20128.60,24555.87,7332.50,6232.76,8275.12,15331.87,15797.91,12686.26,4103.76,40511.37,10750.65,3290.47
13/02/24,31990.61,80532.46,29859.15,15686.54,14333.70,31000.76,17566.37,15595.32,22171.82,17692.76,13412.61,64222.58,18406.88,9007.21,19955.10,24368.96,17418.35,20863.35,18.86,111.18,72.54,2263.81,124.89,24.60,267.71,14.56,25320.50,62399.33,33898.98,25116.17,28916.43,29223.06,85156.89,14185.68,52258.10,2529.73,11535.80,23087.62,26545.88,9027.22,938.03,35793.39,16934.75,18300.00,40193.81,13085.89,39297.08,24296.66,2263.81,36176.04,27605.11,20345.08,54569.48,32177.11,26392.53,26392.53,8619.75,13760.36,4539.83,29373.85,10977.72,11102.63,10162.04,6297.21,62638.24,12865.26,24293.10,58922.93,22652.66,39801.23,27395.65,33097.11,49529.70,54647.52,56870.56,21377.14,46177.06,16356.80,19135.28,20294.68,15533.44,25903.13,7783.65,2687.74,11667.11,17332.79,8973.66,65578.67,2689.94,12967.05,5072.15,5113.33,4094.07,11974.75,4556.54,9710.96,11988.13,936.38,14648.98,8260.47,10206.95,29664.67,2004.15,13635.26,18785.34,37588.19,22559.97,15282.94,1581.18,16440.38,16661.44,39146.18,9784.06,24038.96,20075.77,24290.80,7232.86,6240.33,8244.49,15351.67,15749.79,12529.79,4018.26,40356.64,10658.72,3228.36
